Name: Anonre, Pop. 27233508, Seats: 1, D: 1.4142135623730951, PD: 1.925699818229809E7
Name: Maaes, Pop. 33042568, Seats: 2, D: 2.449489742783178, PD: 1.3489571898535946E7
Name: Aardi, Pop. 2240681, Seats: 1, D: 1.4142135623730951, PD: 1584400.7295758545
Name: Velarararegele, Pop. 28999232, Seats: 2, D: 2.449489742783178, PD: 1.1838886888764951E7
Name: Enaris, Pop. 3534827, Seats: 1, D: 1.4142135623730951, PD: 2499500.1420213003
Name: Isquge, Pop. 34017732, Seats: 2, D: 2.449489742783178, PD: 1.388768093445785E7
Name: Raeson, Pop. 2162631, Seats: 1, D: 1.4142135623730951, PD: 1529211.0453042444
Name: Qumaat, Pop. 1508438, Seats: 1, D: 1.4142135623730951, PD: 1066626.7387994733
Name: Veorte, Pop. 23501482, Seats: 1, D: 1.4142135623730951, PD: 1.6618057290133584E7
Name: Beraed, Pop. 36231393, Seats: 2, D: 2.449489742783178, PD: 1.4791404253374375E7
Name: Reuser, Pop. 150856587, Seats: 8, D: 8.48528137423857, PD: 1.7778619275726397E7
Name: Reinre, Pop. 19405420, Seats: 1, D: 1.4142135623730951, PD: 1.3721704073773053E7
Name: Andixerace, Pop. 2979214, Seats: 1, D: 1.4142135623730951, PD: 2106622.422005899
Name: Aneddi, Pop. 2011207, Seats: 1, D: 1.4142135623730951, PD: 1422138.1080698527
Name: Onusbe, Pop. 4128991, Seats: 1, D: 1.4142135623730951, PD: 2919637.5355582237
Name: Bilati, Pop. 2991864, Seats: 1, D: 1.4142135623730951, PD: 2115567.322787909
Name: Zaleri, Pop. 16925559, Seats: 1, D: 1.4142135623730951, PD: 1.1968177544273E7
Name: Xearti, Pop. 3199997, Seats: 1, D: 1.4142135623730951, PD: 2262739.5784766083
Name: Orlaat, Pop. 3118722, Seats: 1, D: 1.4142135623730951, PD: 2205269.474835672
Name: Esonle, Pop. 2146526, Seats: 1, D: 1.4142135623730951, PD: 1517823.090593235
Name: Lebitece, Pop. 2538379, Seats: 1, D: 1.4142135623730951, PD: 1794905.0041215273
Name: Uslere, Pop. 30795853, Seats: 2, D: 2.449489742783178, PD: 1.2572354340626428E7
Name: Teaza, Pop. 2983842, Seats: 1, D: 1.4142135623730951, PD: 2109894.9121892303
Name: Orreat, Pop. 2960087, Seats: 1, D: 1.4142135623730951, PD: 2093097.5906021437
Name: Qurece, Pop. 28779177, Seats: 2, D: 2.449489742783178, PD: 1.1749049811206928E7
Name: Edbexesoorbe, Pop. 2769171, Seats: 1, D: 1.4142135623730951, PD: 1958099.5923651329
Name: Esar, Pop. 3351305, Seats: 1, D: 1.4142135623730951, PD: 2369730.4913243824
Name: Esgeri, Pop. 33142983, Seats: 2, D: 2.449489742783178, PD: 1.3530566150622874E7
Name: Rebees, Pop. 28024214, Seats: 2, D: 2.449489742783178, PD: 1.1440837457093457E7
Name: Inbeso, Pop. 36334951, Seats: 2, D: 2.449489742783178, PD: 1.4833681629838232E7
Name: Dierusin, Pop. 2026623, Seats: 1, D: 1.4142135623730951, PD: 1433038.8662086243
Name: Teanla, Pop. 28972092, Seats: 2, D: 2.449489742783178, PD: 1.1827807030161763E7
Name: Attior, Pop. 2722304, Seats: 1, D: 1.4142135623730951, PD: 1924959.6188512628
Name: Cebe, Pop. 28436980, Seats: 2, D: 2.449489742783178, PD: 1.1609348470955065E7
Name: Maarar, Pop. 2575554, Seats: 1, D: 1.4142135623730951, PD: 1821191.698712137
Name: Ononesisgedi, Pop. 320864128, Seats: 17, D: 17.4928556845359, PD: 1.834258132499495E7
Name: Orered, Pop. 30710255, Seats: 2, D: 2.449489742783178, PD: 1.2537409103459302E7
Name: Xeedor, Pop. 32434386, Seats: 2, D: 2.449489742783178, PD: 1.3241282636745052E7
Name: Attite, Pop. 1533538, Seats: 1, D: 1.4142135623730951, PD: 1084375.1190072556
Name: Soteon, Pop. 33453695, Seats: 2, D: 2.449489742783178, PD: 1.3657413793449484E7
Name: Risoan, Pop. 2658553, Seats: 1, D: 1.4142135623730951, PD: 1879880.8544438393
Name: Tigeve, Pop. 29472992, Seats: 2, D: 2.449489742783178, PD: 1.2032298598855112E7
Name: Riquedzalerira, Pop. 19325023, Seats: 1, D: 1.4142135623730951, PD: 1.3664854809885997E7
Name: Sole, Pop. 31050057, Seats: 2, D: 2.449489742783178, PD: 1.2676132689055504E7
Name: Sorari, Pop. 3676715, Seats: 1, D: 1.4142135623730951, PD: 2599830.1089902967
Name: Veorxe, Pop. 33423449, Seats: 2, D: 2.449489742783178, PD: 1.3645065915656114E7
Name: Ceatra, Pop. 231608382, Seats: 12, D: 12.489995996796797, PD: 1.8543511307721686E7
Name: Riisri, Pop. 29636539, Seats: 2, D: 2.449489742783178, PD: 1.2099066382015605E7
Name: Cere, Pop. 2249800, Seats: 1, D: 1.4142135623730951, PD: 1590848.8363134945
Name: Xeence, Pop. 29343915, Seats: 2, D: 2.449489742783178, PD: 1.1979603134266907E7
Name: Zaan, Pop. 32522216, Seats: 2, D: 2.449489742783178, PD: 1.3277139084096495E7
Name: Inaorer, Pop. 36343254, Seats: 2, D: 2.449489742783178, PD: 1.4837071315393953E7
Name: Zaritera, Pop. 30754475, Seats: 2, D: 2.449489742783178, PD: 1.2555461842863614E7
Name: Biordi, Pop. 35232824, Seats: 2, D: 2.449489742783178, PD: 1.4383740166214166E7
Name: Tivean, Pop. 2183068, Seats: 1, D: 1.4142135623730951, PD: 1543662.1865913537
Name: Biveus, Pop. 27702761, Seats: 2, D: 2.449489742783178, PD: 1.1309604819378978E7
Name: Atxeri, Pop. 2500255, Seats: 1, D: 1.4142135623730951, PD: 1767947.2651955714
Name: Edercere, Pop. 2693395, Seats: 1, D: 1.4142135623730951, PD: 1904517.868913941
Name: Edribiso, Pop. 2484495, Seats: 1, D: 1.4142135623730951, PD: 1756803.2623240713
Name: Riesqu, Pop. 3061809, Seats: 1, D: 1.4142135623730951, PD: 2165025.9065980017
Name: Usgeer, Pop. 3452180, Seats: 1, D: 1.4142135623730951, PD: 2441059.8878765753
Name: Anarce, Pop. 3880247, Seats: 1, D: 1.4142135623730951, PD: 2743748.9663787573
Name: Geatge, Pop. 22354737, Seats: 1, D: 1.4142135623730951, PD: 1.5807186124341818E7
Name: Ralexees, Pop. 32743612, Seats: 2, D: 2.449489742783178, PD: 1.3367523622612031E7
Name: Usditier, Pop. 2233966, Seats: 1, D: 1.4142135623730951, PD: 1579652.5075401866
Name: Male, Pop. 2457152, Seats: 1, D: 1.4142135623730951, PD: 1737468.8416060875
Name: Tierre, Pop. 32933930, Seats: 2, D: 2.449489742783178, PD: 1.3445220620756533E7
Name: Artige, Pop. 33610294, Seats: 2, D: 2.449489742783178, PD: 1.3721345067487834E7
Name: Resote, Pop. 21899134, Seats: 1, D: 1.4142135623730951, PD: 1.5485026153512882E7
Name: Onenge, Pop. 3859619, Seats: 1, D: 1.4142135623730951, PD: 2729162.767696441
Name: Rima, Pop. 2862688, Seats: 1, D: 1.4142135623730951, PD: 2024226.0972213552
Name: Anqued, Pop. 3628996, Seats: 1, D: 1.4142135623730951, PD: 2566087.680498856
Name: Teteusis, Pop. 3018813, Seats: 1, D: 1.4142135623730951, PD: 2134623.143434105
Name: Artele, Pop. 30035771, Seats: 2, D: 2.449489742783178, PD: 1.2262052163514074E7
Name: Usgeon, Pop. 28375986, Seats: 2, D: 2.449489742783178, PD: 1.1584447774726512E7
Name: Qucean, Pop. 1921750, Seats: 1, D: 1.4142135623730951, PD: 1358882.4567452476
Name: Telebia, Pop. 25612297, Seats: 1, D: 1.4142135623730951, PD: 1.8110628890463866E7
Name: Raquce, Pop. 433511986, Seats: 23, D: 23.49468024894146, PD: 1.845149546223476E7
Name: Atanso IX, Pop. 2486405, Seats: 1, D: 1.4142135623730951, PD: 1758153.8362761375
Name: Reanzaes, Pop. 20153374, Seats: 1, D: 1.4142135623730951, PD: 1.4250587419188656E7
Name: Teante Esaanqu, Pop. 2190132, Seats: 1, D: 1.4142135623730951, PD: 1548657.1888936555
Name: Anra, Pop. 29227745, Seats: 2, D: 2.449489742783178, PD: 1.193217693036372E7
Name: Bezage, Pop. 2492604, Seats: 1, D: 1.4142135623730951, PD: 1762537.191212713
Name: Atarbela, Pop. 33964334, Seats: 2, D: 2.449489742783178, PD: 1.386588129224366E7
Name: Erra XIV, Pop. 32647952, Seats: 2, D: 2.449489742783178, PD: 1.3328470591146259E7
Name: Inbibi, Pop. 36397393, Seats: 2, D: 2.449489742783178, PD: 1.4859173469591375E7
Name: Arlari, Pop. 35355266, Seats: 2, D: 2.449489742783178, PD: 1.4433726903395142E7
Name: Orreen, Pop. 3157425, Seats: 1, D: 1.4142135623730951, PD: 2232636.6285879347
Name: Enxeusma, Pop. 3123659, Seats: 1, D: 1.4142135623730951, PD: 2208760.4610143895
Name: Aened, Pop. 29488579, Seats: 2, D: 2.449489742783178, PD: 1.2038661964958573E7
Name: Zaaores, Pop. 44256231, Seats: 2, D: 2.449489742783178, PD: 1.806753064812382E7
Name: Arvearri, Pop. 39821397, Seats: 2, D: 2.449489742783178, PD: 1.6257017249132805E7
Name: Esonesla, Pop. 346544182, Seats: 18, D: 18.49324200890693, PD: 1.8738963229545873E7
Name: Maisza, Pop. 31392736, Seats: 2, D: 2.449489742783178, PD: 1.281603080498337E7
Name: Ramaan, Pop. 4497248, Seats: 1, D: 1.4142135623730951, PD: 3180034.557477638
Name: Orxeri, Pop. 32990727, Seats: 2, D: 2.449489742783178, PD: 1.346840789891001E7
Name: Digeor, Pop. 2911206, Seats: 1, D: 1.4142135623730951, PD: 2058533.504030964
Name: Anraer, Pop. 3651935, Seats: 1, D: 1.4142135623730951, PD: 2582308.002952494
Name: Geat, Pop. 3451991, Seats: 1, D: 1.4142135623730951, PD: 2440926.2446949314
Name: Xeusanbireer, Pop. 28620682, Seats: 2, D: 2.449489742783178, PD: 1.1684344498409856E7
Name: Inceso, Pop. 29630441, Seats: 2, D: 2.449489742783178, PD: 1.2096576883940358E7
Name: Arbi, Pop. 27581066, Seats: 2, D: 2.449489742783178, PD: 1.1259923043670978E7
Name: Enreza Inainve, Pop. 28811445, Seats: 2, D: 2.449489742783178, PD: 1.1762223167043615E7
Name: Onxeza XI, Pop. 4615260, Seats: 1, D: 1.4142135623730951, PD: 3263481.642939025
Name: Rimaed, Pop. 31722404, Seats: 2, D: 2.449489742783178, PD: 1.2950617202404011E7
Name: Teison, Pop. 30302181, Seats: 2, D: 2.449489742783178, PD: 1.2370813590576552E7
Name: Socera, Pop. 359392945, Seats: 19, D: 19.493588689617926, PD: 1.8436469073106524E7
Name: Bivear, Pop. 321049793, Seats: 17, D: 17.4928556845359, PD: 1.835319508659845E7
Name: Qurema, Pop. 2966744, Seats: 1, D: 1.4142135623730951, PD: 2097804.8004445024
Name: Aronat, Pop. 3584613, Seats: 1, D: 1.4142135623730951, PD: 2534704.1602294534
Name: Raatdi, Pop. 37148409, Seats: 2, D: 2.449489742783178, PD: 1.5165774467702385E7
Name: Terean, Pop. 37457392, Seats: 2, D: 2.449489742783178, PD: 1.529191624923478E7
Name: Raxebe, Pop. 2993116, Seats: 1, D: 1.4142135623730951, PD: 2116452.6204779544
Name: Quanve, Pop. 30867471, Seats: 2, D: 2.449489742783178, PD: 1.260159226669287E7
Name: Arrein, Pop. 2749383, Seats: 1, D: 1.4142135623730951, PD: 1944107.3633790135
Name: Is, Pop. 32245083, Seats: 2, D: 2.449489742783178, PD: 1.3164000010615373E7
Name: Soquisquaar, Pop. 1847336, Seats: 1, D: 1.4142135623730951, PD: 1306263.8127300318
Name: Edoron, Pop. 4447486, Seats: 1, D: 1.4142135623730951, PD: 3144847.509832233
Name: Lequre Inbian, Pop. 28090275, Seats: 2, D: 2.449489742783178, PD: 1.146780674740979E7
Name: Larema, Pop. 28013597, Seats: 2, D: 2.449489742783178, PD: 1.1436503084993603E7
Name: Raesorus, Pop. 3313599, Seats: 1, D: 1.4142135623730951, PD: 2343068.3230329626
Name: Eredbi, Pop. 3101901, Seats: 1, D: 1.4142135623730951, PD: 2193375.231669333
Name: Ater, Pop. 2555766, Seats: 1, D: 1.4142135623730951, PD: 1807199.4697260177
Name: Quveaner, Pop. 27928844, Seats: 2, D: 2.449489742783178, PD: 1.1401902817631919E7
Name: Atlele, Pop. 2743336, Seats: 1, D: 1.4142135623730951, PD: 1939831.4886731785
Name: Xearon, Pop. 2979220, Seats: 1, D: 1.4142135623730951, PD: 2106626.664646586
Name: Mabi, Pop. 19923599, Seats: 1, D: 1.4142135623730951, PD: 1.4088111958541516E7
Name: Sora, Pop. 3109354, Seats: 1, D: 1.4142135623730951, PD: 2198645.2985095163
Name: Endied, Pop. 2612221, Seats: 1, D: 1.4142135623730951, PD: 1847119.1830579042
Name: Laququ, Pop. 21122121, Seats: 1, D: 1.4142135623730951, PD: 1.493559499214278E7
Name: Inator, Pop. 28849456, Seats: 2, D: 2.449489742783178, PD: 1.1777741092812438E7
Name: Onisin, Pop. 40881850, Seats: 2, D: 2.449489742783178, PD: 1.6689945373500079E7
Name: Malaat, Pop. 3868131, Seats: 1, D: 1.4142135623730951, PD: 2735181.660617901
Name: Bionmabier, Pop. 33495299, Seats: 2, D: 2.449489742783178, PD: 1.3674398555325942E7
Name: Atditi, Pop. 3840505, Seats: 1, D: 1.4142135623730951, PD: 2715647.1286808415
Name: Tereerin, Pop. 33052581, Seats: 2, D: 2.449489742783178, PD: 1.3493659688668361E7
Name: Entitebe, Pop. 10031736, Seats: 1, D: 1.4142135623730951, PD: 7093508.552673211
Name: Tiaus, Pop. 3648635, Seats: 1, D: 1.4142135623730951, PD: 2579974.550574579
Name: Quonatbi, Pop. 10816259, Seats: 1, D: 1.4142135623730951, PD: 7648250.085970025
Name: Orlasoer, Pop. 19335490, Seats: 1, D: 1.4142135623730951, PD: 1.3672256096564677E7
Name: Larexe, Pop. 3588636, Seats: 1, D: 1.4142135623730951, PD: 2537548.850810167
Name: Lalace, Pop. 18221482, Seats: 1, D: 1.4142135623730951, PD: 1.2884533485468613E7
Name: Reorle, Pop. 17364450, Seats: 1, D: 1.4142135623730951, PD: 1.2278520346574744E7
Name: Ceatat, Pop. 44930103, Seats: 2, D: 2.449489742783178, PD: 1.8342637740115285E7
Name: Matian, Pop. 3050153, Seats: 1, D: 1.4142135623730951, PD: 2156783.8699564915
Name: Esri, Pop. 3528033, Seats: 1, D: 1.4142135623730951, PD: 2494696.0585499187
Name: Zausre Estequar, Pop. 2388921, Seats: 1, D: 1.4142135623730951, PD: 1689222.2388189482
Name: Atatgeer, Pop. 2690855, Seats: 1, D: 1.4142135623730951, PD: 1902721.8176897273
Name: Argeis, Pop. 2662426, Seats: 1, D: 1.4142135623730951, PD: 1882619.479007375
Name: Xeisdi, Pop. 3909423, Seats: 1, D: 1.4142135623730951, PD: 2764379.513826656
Name: Tiarer, Pop. 2689104, Seats: 1, D: 1.4142135623730951, PD: 1901483.6737158697
Name: Beala, Pop. 3234563, Seats: 1, D: 1.4142135623730951, PD: 2287181.4314751024
Name: Birear, Pop. 3420970, Seats: 1, D: 1.4142135623730951, PD: 2418991.0852357433
Name: Rebema, Pop. 3856679, Seats: 1, D: 1.4142135623730951, PD: 2727083.8737597526
Name: Veriti, Pop. 2144109, Seats: 1, D: 1.4142135623730951, PD: 1516114.013503107
Name: Orvege, Pop. 2683030, Seats: 1, D: 1.4142135623730951, PD: 1897188.7071269425
Name: Geququ, Pop. 2651616, Seats: 1, D: 1.4142135623730951, PD: 1874975.6547027482
Name: Erra, Pop. 32765078, Seats: 2, D: 2.449489742783178, PD: 1.337628708041513E7
Name: Arxeat, Pop. 27736400, Seats: 2, D: 2.449489742783178, PD: 1.1323337883621892E7
Name: Xexequ, Pop. 29580555, Seats: 2, D: 2.449489742783178, PD: 1.2076211009722276E7
Name: Ain, Pop. 4303097, Seats: 1, D: 1.4142135623730951, PD: 3042749.0688034887
Name: Berima, Pop. 32599761, Seats: 2, D: 2.449489742783178, PD: 1.3308796697780514E7
Name: Ermara, Pop. 2163243, Seats: 1, D: 1.4142135623730951, PD: 1529643.7946543305
Name: Eszama, Pop. 2514566, Seats: 1, D: 1.4142135623730951, PD: 1778066.670341132
Name: Diatce, Pop. 2731895, Seats: 1, D: 1.4142135623730951, PD: 1931741.4799896232
Name: Tilema, Pop. 35189854, Seats: 2, D: 2.449489742783178, PD: 1.4366197737172933E7
Name: Ceanan, Pop. 25677669, Seats: 1, D: 1.4142135623730951, PD: 1.8156853874963593E7
Name: Edusorbe, Pop. 37521065, Seats: 2, D: 2.449489742783178, PD: 1.5317910642633487E7
Name: Regea, Pop. 29217002, Seats: 2, D: 2.449489742783178, PD: 1.1927791118979268E7
Name: Veveus, Pop. 28305351, Seats: 2, D: 2.449489742783178, PD: 1.1555611156729596E7
Name: Tigeceso, Pop. 3241475, Seats: 1, D: 1.4142135623730951, PD: 2292068.953546664
Name: Xeesar, Pop. 2813474, Seats: 1, D: 1.4142135623730951, PD: 1989426.5440920405
Name: Edtiis, Pop. 16830890, Seats: 1, D: 1.4142135623730951, PD: 1.190123645240485E7
Name: Estiar, Pop. 28556075, Seats: 2, D: 2.449489742783178, PD: 1.1657968801107857E7
Name: Cesora, Pop. 3511120, Seats: 1, D: 1.4142135623730951, PD: 2482736.7615597104
Name: Cecege, Pop. 34806960, Seats: 2, D: 2.449489742783178, PD: 1.4209881916244064E7
Name: Biate, Pop. 2546362, Seats: 1, D: 1.4142135623730951, PD: 1800549.8375557393
Name: Arsoquondive, Pop. 16482324, Seats: 1, D: 1.4142135623730951, PD: 1.165476307011378E7
Name: Ondibetice, Pop. 2642961, Seats: 1, D: 1.4142135623730951, PD: 1868855.6455115788
Name: Esange, Pop. 3114410, Seats: 1, D: 1.4142135623730951, PD: 2202220.4303951953
Name: Geendite, Pop. 30232385, Seats: 2, D: 2.449489742783178, PD: 1.2342319492895337E7
Name: Lezarexe, Pop. 2363933, Seats: 1, D: 1.4142135623730951, PD: 1671553.0545706588
Name: Ratiin Aisis, Pop. 27558267, Seats: 2, D: 2.449489742783178, PD: 1.1250615390896691E7
Name: Anraes, Pop. 27477315, Seats: 2, D: 2.449489742783178, PD: 1.1217566875287062E7
Name: Quesin, Pop. 2815479, Seats: 1, D: 1.4142135623730951, PD: 1990844.2931883195
Name: Zamamabirice, Pop. 36524368, Seats: 2, D: 2.449489742783178, PD: 1.4911010796273025E7
Name: Laarer, Pop. 31558178, Seats: 2, D: 2.449489742783178, PD: 1.2883572218654294E7
Name: Riared, Pop. 3845537, Seats: 1, D: 1.4142135623730951, PD: 2719205.2900037724
Name: Diarti, Pop. 40096189, Seats: 2, D: 2.449489742783178, PD: 1.636920061336595E7
Name: Inar, Pop. 27522720, Seats: 2, D: 2.449489742783178, PD: 1.1236103388915572E7
Name: Tema, Pop. 2867096, Seats: 1, D: 1.4142135623730951, PD: 2027343.0239128256
Name: Esreve, Pop. 3373571, Seats: 1, D: 1.4142135623730951, PD: 2385474.9309142823
Name: Onmaat IX, Pop. 17096436, Seats: 1, D: 1.4142135623730951, PD: 1.2089005829721812E7
Name: Lema, Pop. 29999837, Seats: 2, D: 2.449489742783178, PD: 1.2247382169444546E7
Name: Qubirabi, Pop. 2719924, Seats: 1, D: 1.4142135623730951, PD: 1923276.7047120389
Name: Tiinated, Pop. 33193643, Seats: 2, D: 2.449489742783178, PD: 1.3551248009017775E7
Name: Belaer, Pop. 30432506, Seats: 2, D: 2.449489742783178, PD: 1.2424018549031256E7
Name: Mainqu, Pop. 38384197, Seats: 2, D: 2.449489742783178, PD: 1.5670282806078142E7
Name: Usais, Pop. 35882281, Seats: 2, D: 2.449489742783178, PD: 1.4648879876193954E7
Name: Cebela, Pop. 37420914, Seats: 2, D: 2.449489742783178, PD: 1.5277024168095239E7
Name: Islaorma, Pop. 29632712, Seats: 2, D: 2.449489742783178, PD: 1.2097504015808001E7
Name: Esenin, Pop. 3684113, Seats: 1, D: 1.4142135623730951, PD: 2605061.284957515
Name: Enmaar, Pop. 2449319, Seats: 1, D: 1.4142135623730951, PD: 1731930.0741890534
Name: Resori, Pop. 31021627, Seats: 2, D: 2.449489742783178, PD: 1.2664526190157617E7
Name: Inenis, Pop. 32954699, Seats: 2, D: 2.449489742783178, PD: 1.3453699529501177E7
Name: Azaendi, Pop. 39150154, Seats: 2, D: 2.449489742783178, PD: 1.598298344189697E7
Name: Timaso, Pop. 29565937, Seats: 2, D: 2.449489742783178, PD: 1.2070243236212276E7
Name: Tilabi I, Pop. 2929990, Seats: 1, D: 1.4142135623730951, PD: 2071815.7978087722
Name: Ustere, Pop. 1902229, Seats: 1, D: 1.4142135623730951, PD: 1345079.025269705
Name: Orsoan, Pop. 3735697, Seats: 1, D: 1.4142135623730951, PD: 2641536.681158242
Name: Gebeen, Pop. 2145843, Seats: 1, D: 1.4142135623730951, PD: 1517340.1366616846
Name: Maater, Pop. 28775388, Seats: 2, D: 2.449489742783178, PD: 1.174750295843436E7
Name: Qulavebi, Pop. 1944106, Seats: 1, D: 1.4142135623730951, PD: 1374690.5359454541
Name: Bexeteti, Pop. 2990513, Seats: 1, D: 1.4142135623730951, PD: 2114612.0215265257
Name: Beatonesma Anerma, Pop. 3430053, Seats: 1, D: 1.4142135623730951, PD: 2425413.7361292606
Name: Enlebeintege, Pop. 30846609, Seats: 2, D: 2.449489742783178, PD: 1.2593075390857212E7
Name: Onbien, Pop. 3657277, Seats: 1, D: 1.4142135623730951, PD: 2586085.3673775927
Name: Anbibiesve, Pop. 2162789, Seats: 1, D: 1.4142135623730951, PD: 1529322.7681756718
Name: Begeer, Pop. 17118085, Seats: 1, D: 1.4142135623730951, PD: 1.210431398442772E7
Name: Anonramaaxea, Pop. 31807283, Seats: 2, D: 2.449489742783178, PD: 1.2985268909050293E7
Name: Atquus, Pop. 3647647, Seats: 1, D: 1.4142135623730951, PD: 2579275.929074766
Name: Edoror XVIII, Pop. 3114299, Seats: 1, D: 1.4142135623730951, PD: 2202141.9415424834
Name: Rarilara, Pop. 20774047, Seats: 1, D: 1.4142135623730951, PD: 1.4689469506388053E7
Name: Arqula, Pop. 39168220, Seats: 2, D: 2.449489742783178, PD: 1.599035885551249E7
Name: Ribebiri, Pop. 3128919, Seats: 1, D: 1.4142135623730951, PD: 2212479.8426834308
Name: Esesdi, Pop. 1861960, Seats: 1, D: 1.4142135623730951, PD: 1316604.542298104
Name: Onenanra, Pop. 3444558, Seats: 1, D: 1.4142135623730951, PD: 2435670.319990372
Name: Edmaan, Pop. 20048770, Seats: 1, D: 1.4142135623730951, PD: 1.4176621221449418E7
Name: Aceti, Pop. 4342587, Seats: 1, D: 1.4142135623730951, PD: 3070672.7155925455
Name: Reletied, Pop. 19910411, Seats: 1, D: 1.4142135623730951, PD: 1.4078786634311227E7
Name: Ermain, Pop. 2736472, Seats: 1, D: 1.4142135623730951, PD: 1934977.907727114
Name: Onesdileer, Pop. 27595170, Seats: 2, D: 2.449489742783178, PD: 1.126568097755968E7
Name: Bequor, Pop. 3760075, Seats: 1, D: 1.4142135623730951, PD: 2658774.5302700074
Name: Usdima, Pop. 30598651, Seats: 2, D: 2.449489742783178, PD: 1.2491846961250374E7
Name: Bizaxe, Pop. 2792878, Seats: 1, D: 1.4142135623730951, PD: 1974862.9728267223
Name: Zabi, Pop. 41080580, Seats: 2, D: 2.449489742783178, PD: 1.6771076556263963E7
Name: Teoren, Pop. 2484433, Seats: 1, D: 1.4142135623730951, PD: 1756759.4217036378
Name: Redige, Pop. 42511427, Seats: 2, D: 2.449489742783178, PD: 1.735521739792931E7
Name: Aterra, Pop. 1955594, Seats: 1, D: 1.4142135623730951, PD: 1382813.7786477252
Name: Enanes, Pop. 4311393, Seats: 1, D: 1.4142135623730951, PD: 3048615.2266602125
Name: Veleislere, Pop. 27283182, Seats: 2, D: 2.449489742783178, PD: 1.113831240991444E7
Name: Tizaus, Pop. 3648356, Seats: 1, D: 1.4142135623730951, PD: 2579777.2677826276
Name: Inisis, Pop. 2700067, Seats: 1, D: 1.4142135623730951, PD: 1909235.6853580177
Name: Erqudi, Pop. 32728381, Seats: 2, D: 2.449489742783178, PD: 1.3361305592899976E7
Name: Soesin, Pop. 37740210, Seats: 2, D: 2.449489742783178, PD: 1.540737621424719E7
Name: Gesodi, Pop. 28638127, Seats: 2, D: 2.449489742783178, PD: 1.1691466389836999E7
Name: Onente, Pop. 34485225, Seats: 2, D: 2.449489742783178, PD: 1.4078534152511671E7
Name: Esmadi, Pop. 31370630, Seats: 2, D: 2.449489742783178, PD: 1.2807006068274377E7
Name: Verama, Pop. 3266319, Seats: 1, D: 1.4142135623730951, PD: 2309636.3144184626
Name: Leridi, Pop. 2407938, Seats: 1, D: 1.4142135623730951, PD: 1702669.2884767728
Name: Beares, Pop. 20445693, Seats: 1, D: 1.4142135623730951, PD: 1.4457288166358326E7
Name: Leat, Pop. 2539618, Seats: 1, D: 1.4142135623730951, PD: 1795781.1094234174
Name: Ceonqu, Pop. 3541401, Seats: 1, D: 1.4142135623730951, PD: 2504148.6620008205
Name: Anes, Pop. 33658733, Seats: 2, D: 2.449489742783178, PD: 1.3741120206429612E7
Name: Essole, Pop. 3071366, Seats: 1, D: 1.4142135623730951, PD: 2171783.7261058018
Name: Gesodi, Pop. 34351687, Seats: 2, D: 2.449489742783178, PD: 1.4024017492299708E7
Name: Atxeen, Pop. 29479353, Seats: 2, D: 2.449489742783178, PD: 1.2034895466230752E7
Name: Ria, Pop. 3209219, Seats: 1, D: 1.4142135623730951, PD: 2269260.517212711
Name: Aninin, Pop. 2597748, Seats: 1, D: 1.4142135623730951, PD: 1836885.2266137914
Name: Dierri, Pop. 2685262, Seats: 1, D: 1.4142135623730951, PD: 1898766.969462551
Name: Geonin, Pop. 38536227, Seats: 2, D: 2.449489742783178, PD: 1.5732348793677362E7
Name: Reorsomaso, Pop. 32848505, Seats: 2, D: 2.449489742783178, PD: 1.3410346010543657E7
Name: Isanve, Pop. 3103692, Seats: 1, D: 1.4142135623730951, PD: 2194641.6599144377
Name: Onraza, Pop. 28386373, Seats: 2, D: 2.449489742783178, PD: 1.158868824971956E7
Name: Isreanxema, Pop. 2812770, Seats: 1, D: 1.4142135623730951, PD: 1988928.7409180852
Name: Oraterre, Pop. 28774270, Seats: 2, D: 2.449489742783178, PD: 1.174704653684562E7
Name: Enraza, Pop. 1702434, Seats: 1, D: 1.4142135623730951, PD: 1203802.6259225388
Name: Rexeen, Pop. 19000849, Seats: 1, D: 1.4142135623730951, PD: 1.3435629176201629E7
Name: Laente, Pop. 26098384, Seats: 1, D: 1.4142135623730951, PD: 1.845434430441049E7
Name: Xerate, Pop. 151521925, Seats: 8, D: 8.48528137423857, PD: 1.7857030110989913E7
Name: Usesre, Pop. 2368397, Seats: 1, D: 1.4142135623730951, PD: 1674709.5792418756
Name: Didirati, Pop. 2359118, Seats: 1, D: 1.4142135623730951, PD: 1668148.3354192455
Name: Cexees, Pop. 2623862, Seats: 1, D: 1.4142135623730951, PD: 1855350.6130976968
Name: Eddier, Pop. 2871656, Seats: 1, D: 1.4142135623730951, PD: 2030567.430835036
Name: Isties, Pop. 32606206, Seats: 2, D: 2.449489742783178, PD: 1.3311427858012555E7
Name: Usteor, Pop. 35381947, Seats: 2, D: 2.449489742783178, PD: 1.4444619376033008E7
Name: Eris, Pop. 2562839, Seats: 1, D: 1.4142135623730951, PD: 1812200.8359893502
Name: Getima, Pop. 3312385, Seats: 1, D: 1.4142135623730951, PD: 2342209.895400602
Name: Sozaat, Pop. 2690024, Seats: 1, D: 1.4142135623730951, PD: 1902134.2119545613
Name: Atenleus, Pop. 3873252, Seats: 1, D: 1.4142135623730951, PD: 2738802.7544443575
